step,value_estimate,in_cooldown,forced_action
53760,3.165377140045166,False,False
53840,3.1640467643737793,False,False
53920,3.2707762718200684,False,False
54000,3.3824877738952637,False,False
54080,2.5353164672851562,False,False
54160,2.589733839035034,False,False
54240,2.4498612880706787,False,False
54320,2.671722412109375,False,False
54400,2.905333995819092,False,False
54480,2.408310651779175,False,False
54560,2.919820547103882,False,False
54640,1.7255921363830566,False,False
54720,1.9366108179092407,False,False
54800,2.757349729537964,False,False
54880,2.5887997150421143,False,False
54960,2.595911741256714,False,False
55040,2.595911741256714,False,False
55120,2.4664437770843506,False,False
55200,2.4963083267211914,False,False
55280,2.595911741256714,False,False
55360,2.595911741256714,False,False
55440,3.284135103225708,False,False
55520,1.9139474630355835,False,False
55600,3.2876148223876953,False,False
55680,3.6423370838165283,False,False
55760,4.663613796234131,False,False
55840,4.088278770446777,False,False
55920,4.719074726104736,False,False
56000,4.261662006378174,False,False
56080,4.085235118865967,False,False
56160,4.731844425201416,False,False
56240,4.731844425201416,False,False
56320,4.722306728363037,False,False
56400,4.731844425201416,False,False
56480,1.7255921363830566,False,False
56560,1.9366108179092407,False,False
56640,1.9366108179092407,False,False
56720,2.5954978466033936,False,False
56800,2.595911741256714,False,False
56880,2.595911741256714,False,False
56960,2.5959112644195557,False,False
57040,2.595911741256714,False,False
57120,2.575294256210327,False,False
57200,2.595911741256714,False,False
57280,2.5959134101867676,False,False
57360,2.5959274768829346,False,False
57440,3.2836754322052,False,False
57520,2.6670918464660645,False,False
57600,3.9138381481170654,False,False
57680,4.081429481506348,False,False
57760,4.261666774749756,False,False
57840,4.731842994689941,False,False
57920,4.340029716491699,False,False
58000,4.1689581871032715,False,False
58080,5.036642551422119,False,False
58160,4.261662006378174,False,False
58240,3.0226147174835205,False,False
58320,4.731844425201416,False,False
58400,4.159021854400635,False,False
58480,4.731844425201416,False,False
58560,4.2616658210754395,False,False
58640,4.731844425201416,False,False
58720,4.261662006378174,False,False
58800,5.608978748321533,False,False
58880,4.158492088317871,False,False
58960,3.9931070804595947,False,False
59040,3.128981113433838,False,False
59120,3.2203495502471924,False,False
59200,4.158492088317871,False,False
59280,4.262350559234619,False,False
59360,4.065378189086914,False,False
59440,5.612308025360107,False,False
59520,4.158492088317871,False,False
59600,1.4737602472305298,False,False
59680,3.776496171951294,False,False
59760,3.369960308074951,False,False
59840,2.4963133335113525,False,False
59920,1.9366108179092407,False,False
60000,1.9366108179092407,False,False
60080,1.9800244569778442,False,False
60160,2.4963083267211914,False,False
60240,1.263389229774475,False,False
60320,2.4963083267211914,False,False
60400,2.3553307056427,False,False
60480,1.9118287563323975,False,False
60560,2.595911741256714,False,False
60640,2.595911741256714,False,False
60720,1.9118493795394897,False,False
60800,2.1710872650146484,False,False
60880,2.8081324100494385,False,False
60960,0.7417892813682556,False,False
61040,3.564249277114868,False,False
61120,3.9930500984191895,False,False
61200,3.263288974761963,False,False
61280,3.066471815109253,False,False
61360,3.3699605464935303,False,False
61440,4.731844425201416,False,False
61520,3.333613157272339,False,False
61600,2.2334072589874268,False,False
61680,1.4399991035461426,False,False
61760,2.1866941452026367,False,False
61840,1.8293818235397339,False,False
61920,1.3479467630386353,False,False
62000,1.573876976966858,False,False
62080,1.6757324934005737,False,False
62160,1.3479467630386353,False,False
62240,2.0494372844696045,False,False
62320,1.8293818235397339,False,False
62400,2.452021598815918,False,False
62480,3.238182544708252,False,False
62560,2.2334072589874268,False,False
62640,3.3699605464935303,False,False
62720,4.731844425201416,False,False
62800,4.0559306144714355,False,False
62880,2.991797685623169,False,False
62960,4.121081352233887,False,False
63040,4.131899356842041,False,False
63120,2.4963083267211914,False,False
63200,1.6136412620544434,False,False
63280,2.4268813133239746,False,False
63360,1.9366114139556885,False,False
63440,-0.25327783823013306,False,False
63520,1.3828738927841187,False,False
63600,1.4980026483535767,False,False
63680,2.496309518814087,False,False
63760,2.5932867527008057,False,False
63840,2.5959060192108154,False,False
63920,2.595911741256714,False,False
64000,2.595911741256714,False,False
64080,2.595911741256714,False,False
64160,1.9365971088409424,False,False
64240,2.595893621444702,False,False
64320,2.595911741256714,False,False
64400,2.5959064960479736,False,False
64480,2.595911741256714,False,False
64560,2.595911741256714,False,False
64640,2.595911741256714,False,False
64720,2.595911741256714,False,False
64800,2.595911741256714,False,False
64880,2.595911741256714,False,False
64960,2.595912218093872,False,False
65040,2.596619129180908,False,False
65120,2.603104829788208,False,False
65200,3.181835651397705,False,False
65280,4.0208845138549805,False,False
65360,4.084868907928467,False,False
65440,4.1024065017700195,False,False
65520,4.090031147003174,False,False
