seed,timesteps,learning_rate,gamma,ent_coef,include_news,threshold,horizon,transaction_cost_rate,trade_penalty,reward_mode,rolling_reward_window,reward_epsilon,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_trade_win_rate,test_cumulative_signal_return,val_alpha_vs_qqq,test_alpha_vs_qqq,ranking_score,run_duration_seconds,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean,val_cumulative_return,val_sharpe_ratio,val_sortino_ratio,val_max_drawdown,test_cumulative_return,test_sharpe_ratio,test_sortino_ratio,test_max_drawdown,val_benchmark_cumulative_return,val_benchmark_sharpe_ratio,val_benchmark_sortino_ratio,val_benchmark_max_drawdown,test_benchmark_cumulative_return,test_benchmark_sharpe_ratio,test_benchmark_sortino_ratio,test_benchmark_max_drawdown,model_path,test_return_mean_by_config,test_return_std_by_config,config_seed_count,test_return_cv_by_config,high_return_cv_risk,use_stationary_features,val_actionable_support,val_trade_count,val_trade_rate,test_actionable_support,test_trade_count,test_trade_rate,robustness_score,execution_mode,spread_bps,slippage_bps
7,10000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.04535026705320622,0.09064691513017165,-0.10950620828662017,0.5941420770786711,35.452226638793945,0.11488231822843355,35.49863633258597,0.0014788948754394342,0.0016798678170646757,0.0,0.0002588996763754045,-0.002600169113497859,0.026001691134978595,0.024360411750674285,7.576088054459703,1.7287331095066676e-05,-0.00015849049248469277,0.0,0.015176848874598073,-0.00556309105625122,0.055630910562512195,0.5475037943345382,2.017179661477211,2.7740095158311617,-0.13408529865236363,-0.02674977385446231,0.022022353201186957,0.03342284318615645,-0.2503063402965797,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-102346Z_hybrid-stage-a_seed7.zip,-0.03741802554908341,0.01121788351514923,2,0.2997989164456066,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5771803372460288,same_bar,0.0,0.0
7,10000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.0453502670532062,0.0906469151301716,-0.1095062082866201,0.5941420770786711,36.04295635223389,0.1148823182284335,35.49863633258597,0.0014788948754394,0.0016798678170646,0.0,0.0002588996763754,-0.0026001691134978,0.0260016911349785,0.0243604117506742,7.576088054459703,1.7287331095066676e-05,-0.0001584904924846,0.0,0.015176848874598,-0.0055630910562512,0.0556309105625121,0.5475037943345382,2.017179661477211,2.7740095158311617,-0.1340852986523636,-0.0267497738544623,0.0220223532011869,0.0334228431861564,-0.2503063402965797,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-084835Z_hybrid-stage-a_seed7.zip,-0.0374180255490834,0.0112178835151492,2,0.2997989164456066,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5771803372460288,,,
7,10000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.0453502670532062,0.0906469151301716,-0.1095062082866201,0.5941420770786711,37.03225827217102,0.1148823182284335,35.49863633258597,0.0014788948754394,0.0016798678170646,0.0,0.0002588996763754,-0.0026001691134978,0.0260016911349785,0.0243604117506742,7.576088054459703,1.7287331095066676e-05,-0.0001584904924846,0.0,0.015176848874598,-0.0055630910562512,0.0556309105625121,0.5475037943345382,2.017179661477211,2.7740095158311617,-0.1340852986523636,-0.0267497738544623,0.0220223532011869,0.0334228431861564,-0.2503063402965797,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-084759Z_hybrid-stage-a_seed7.zip,-0.0374180255490834,0.0112178835151492,2,0.2997989164456066,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5771803372460288,,,
84,40000,0.0003,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4405144694533762,0.5132075471698113,0.504885993485342,-0.0407825761812705,-0.258389892945966,-0.1273524443715181,0.5941420770786711,74.17393660545349,0.1134323917916698,35.050609063625984,0.0005990963116837,0.0008260893162593,0.0,0.0037540453074433,-0.0009561650334913,0.0095616503349131,0.0111242712117474,3.459648346853472,-0.000126868421675,-0.0002262238058903,-1.0932484685201596e-05,0.0067524115755627,-0.0032977101573884,0.032977101573884,0.1984669862584005,1.7384658809532274,2.278083527756349,-0.0650773930705524,-0.0445960099393603,-0.2980031388941723,-0.4252186955128217,-0.1108575601181607,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-095053Z_hybrid-stage-c_seed84.zip,-0.0123999960207545,0.0836627795975015,7,6.747000519796193,1,1.0,266.0,309.0,1.0,265.0,307.0,0.9871382636655948,0.5283078115037692,,,
7,40000,0.0003,0.995,0.02,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.575187969924812,0.5566343042071198,0.6977890042706454,0.4437299035369775,0.5149253731343284,0.5080385852090032,-0.0453502670532062,-0.2126568635509693,-0.0927569551975112,0.5941420770786711,118.31918025016785,0.1133496443494356,35.02504010397561,0.0007247238083531,0.0009142830415291,0.0,0.0018122977346278,-0.0014427967539044,0.0144279675390446,0.0268866832075232,8.36175847753972,-1.8392079381577032e-05,-6.631420632690721e-05,0.0,0.000192926045016,-0.002349683212091,0.0234968321209103,0.2442000156533972,1.8529992557159112,2.294600422957371,-0.0793058742445769,-0.0100005207653534,-0.0496197180996221,-0.0740416812982814,-0.0916927111416315,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-091920Z_hybrid-stage-b_seed7.zip,-0.0453502670532062,0.0,1,0.0,0,1.0,266.0,309.0,1.0,268.0,311.0,1.0,0.5818532517193957,,,
13,10000,0.0001,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.5735849056603773,0.5570032573289903,0.6936168915590637,0.4469453376205787,0.5207547169811321,0.511400651465798,-0.0269737035525129,-0.3171386420857716,-0.1028398410432148,0.5926168083406984,35.77384662628174,0.1123238464396444,34.70806854985012,0.0004314129337293,0.0006674107472886,-9.159673091100592e-06,0.0063430420711974,-0.001677900632112,0.0167790063211202,0.0193999650010631,6.033389115330648,-5.214396279739757e-05,-9.32319001392308e-05,-2.418275933002344e-05,0.0007073954983922,-0.0023983313083904,0.0239833130839045,0.139718237118595,1.529254431067571,1.9593482222598244,-0.0671539005793764,-0.020083406611057,-0.1431145228671863,-0.2106110573900414,-0.0921644628828147,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-090058Z_hybrid-stage-a_seed13.zip,-0.0361619853028595,0.0129941926662454,2,0.3593329447323755,0,1.0,265.0,307.0,0.9935275080906149,265.0,307.0,0.9871382636655948,0.5760979853550909,,,
13,10000,0.0001,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.5735849056603773,0.5570032573289903,0.6936168915590637,0.44694533762057875,0.5207547169811321,0.511400651465798,-0.02697370355251294,-0.3171386420857716,-0.10283984104321486,0.5926168083406984,36.74967646598816,0.1123238464396444,34.70806854985012,0.0004314129337293606,0.0006674107472886289,-9.159673091100592e-06,0.006343042071197411,-0.001677900632112022,0.01677900632112022,0.019399965001063176,6.033389115330648,-5.214396279739757e-05,-9.323190013923081e-05,-2.4182759330023433e-05,0.0007073954983922829,-0.002398331308390451,0.023983313083904508,0.139718237118595,1.529254431067571,1.9593482222598244,-0.06715390057937642,-0.02008340661105701,-0.14311452286718634,-0.21061105739004146,-0.09216446288281477,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-103715Z_hybrid-stage-a_seed13.zip,-0.03616198530285958,0.012994192666245416,2,0.35933294473237554,0,1.0,265.0,307.0,0.9935275080906149,265.0,307.0,0.9871382636655949,0.5760979853550909,same_bar,0.0,0.0
13,10000,0.0001,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4951456310679611,0.5735849056603773,0.5570032573289903,0.6936168915590637,0.4469453376205787,0.5207547169811321,0.511400651465798,-0.0269737035525129,-0.3171386420857716,-0.1028398410432148,0.5926168083406984,35.83217453956604,0.1123238464396444,34.70806854985012,0.0004314129337293,0.0006674107472886,-9.159673091100592e-06,0.0063430420711974,-0.001677900632112,0.0167790063211202,0.0193999650010631,6.033389115330648,-5.214396279739757e-05,-9.32319001392308e-05,-2.418275933002344e-05,0.0007073954983922,-0.0023983313083904,0.0239833130839045,0.139718237118595,1.529254431067571,1.9593482222598244,-0.0671539005793764,-0.020083406611057,-0.1431145228671863,-0.2106110573900414,-0.0921644628828147,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-090134Z_hybrid-stage-a_seed13.zip,-0.0361619853028595,0.0129941926662454,2,0.3593329447323755,0,1.0,265.0,307.0,0.9935275080906149,265.0,307.0,0.9871382636655948,0.5760979853550909,,,
13,10000,0.0001,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.49514563106796117,0.5735849056603773,0.5570032573289903,0.6936168915590637,0.44694533762057875,0.5207547169811321,0.511400651465798,-0.02697370355251294,-0.3171386420857716,-0.10283984104321486,0.5926168083406984,36.563645124435425,0.1123238464396444,34.70806854985012,0.0004314129337293606,0.0006674107472886289,-9.159673091100592e-06,0.006343042071197411,-0.001677900632112022,0.01677900632112022,0.019399965001063176,6.033389115330648,-5.214396279739757e-05,-9.323190013923081e-05,-2.4182759330023433e-05,0.0007073954983922829,-0.002398331308390451,0.023983313083904508,0.139718237118595,1.529254431067571,1.9593482222598244,-0.06715390057937642,-0.02008340661105701,-0.14311452286718634,-0.21061105739004146,-0.09216446288281477,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-103638Z_hybrid-stage-a_seed13.zip,-0.03616198530285958,0.012994192666245416,2,0.35933294473237554,0,1.0,265.0,307.0,0.9935275080906149,265.0,307.0,0.9871382636655949,0.5760979853550909,same_bar,0.0,0.0
7,60000,0.0003,0.99,0.02,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.15,0.04,1.0,1,0.4983818770226537,0.5801526717557252,0.5643564356435643,0.7902417500775223,0.427652733118971,0.5155038759689923,0.5083056478405316,-0.0086640295028769,-0.2874541345138068,-0.0697916549918571,0.6174316165864363,171.12865591049194,0.1106751658489401,34.198626247322494,0.0005130481901862,0.0005315898238738,-1.725626749415266e-05,0.0049190938511326,-0.0012551539282774,0.0083676928551829,0.0032978426020274,1.025629049230531,5.6232213863830114e-05,-0.0001406493066249,-3.049831066548176e-05,0.0029581993569131,-0.0029878550986563,0.0199190339910425,0.1694027446905597,1.982832998860661,2.3949292917982348,-0.0385946772420365,0.0129647794403007,0.1607692147081335,0.2480444535201178,-0.0885806701730548,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-094430Z_hybrid-stage-b_seed7.zip,-0.0086640295028769,0.0,1,0.0,0,1.0,262.0,303.0,0.9805825242718448,258.0,301.0,0.9678456591639872,0.6072200112979139,,,
13,10000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4854368932038835,0.5775193798449613,0.56,0.7149131981415815,0.4180064308681672,0.5201612903225806,0.5103448275862069,-0.029485784044960606,-0.27793740106756637,-0.11804475610529597,0.5997423295507969,35.85029578208923,0.11050191814961356,34.14509270823059,0.0005429160400496519,0.0006214584177376817,-4.15856527895716e-05,0.004919093851132686,-0.001071753702943875,0.01071753702943875,0.005019626531899141,1.5611038514206328,-9.98349002979171e-05,-0.00021989528638432235,-9.318398756453656e-05,0.003858520900321544,-0.0027747566838938714,0.02774756683893871,0.1789194781368002,1.7546441292514714,2.356460869404115,-0.06114044965948329,-0.03528832167313811,-0.2591565635893687,-0.3400573894568398,-0.10476040843832957,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-103449Z_hybrid-stage-a_seed13.zip,-0.03741802554908341,0.01121788351514923,2,0.2997989164456066,0,1.0,258.0,300.0,0.970873786407767,248.0,290.0,0.932475884244373,0.5820719602996922,same_bar,0.0,0.0
13,10000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.4854368932038835,0.5775193798449613,0.56,0.7149131981415815,0.4180064308681672,0.5201612903225806,0.5103448275862069,-0.029485784044960606,-0.27793740106756637,-0.11804475610529597,0.5997423295507969,36.38764953613281,0.11050191814961356,34.14509270823059,0.0005429160400496519,0.0006214584177376817,-4.15856527895716e-05,0.004919093851132686,-0.001071753702943875,0.01071753702943875,0.005019626531899141,1.5611038514206328,-9.98349002979171e-05,-0.00021989528638432235,-9.318398756453656e-05,0.003858520900321544,-0.0027747566838938714,0.02774756683893871,0.1789194781368002,1.7546441292514714,2.356460869404115,-0.06114044965948329,-0.03528832167313811,-0.2591565635893687,-0.3400573894568398,-0.10476040843832957,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-103413Z_hybrid-stage-a_seed13.zip,-0.03741802554908341,0.01121788351514923,2,0.2997989164456066,0,1.0,258.0,300.0,0.970873786407767,248.0,290.0,0.932475884244373,0.5820719602996922,same_bar,0.0,0.0
13,10000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.4854368932038835,0.5775193798449613,0.56,0.7149131981415815,0.4180064308681672,0.5201612903225806,0.5103448275862069,-0.0294857840449606,-0.2779374010675663,-0.1180447561052959,0.5997423295507969,37.27039051055908,0.1105019181496135,34.14509270823059,0.0005429160400496,0.0006214584177376,-4.15856527895716e-05,0.0049190938511326,-0.0010717537029438,0.0107175370294387,0.0050196265318991,1.5611038514206328,-9.98349002979171e-05,-0.0002198952863843,-9.318398756453656e-05,0.0038585209003215,-0.0027747566838938,0.0277475668389387,0.1789194781368002,1.7546441292514714,2.356460869404115,-0.0611404496594832,-0.0352883216731381,-0.2591565635893687,-0.3400573894568398,-0.1047604084383295,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085834Z_hybrid-stage-a_seed13.zip,-0.0374180255490834,0.0112178835151492,2,0.2997989164456066,0,1.0,258.0,300.0,0.970873786407767,248.0,290.0,0.932475884244373,0.5820719602996922,,,
13,10000,0.0003,0.99,0.05,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4854368932038835,0.5775193798449613,0.56,0.7149131981415815,0.4180064308681672,0.5201612903225806,0.5103448275862069,-0.0294857840449606,-0.2779374010675663,-0.1180447561052959,0.5997423295507969,36.47938585281372,0.1105019181496135,34.14509270823059,0.0005429160400496,0.0006214584177376,-4.15856527895716e-05,0.0049190938511326,-0.0010717537029438,0.0107175370294387,0.0050196265318991,1.5611038514206328,-9.98349002979171e-05,-0.0002198952863843,-9.318398756453656e-05,0.0038585209003215,-0.0027747566838938,0.0277475668389387,0.1789194781368002,1.7546441292514714,2.356460869404115,-0.0611404496594832,-0.0352883216731381,-0.2591565635893687,-0.3400573894568398,-0.1047604084383295,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-085911Z_hybrid-stage-a_seed13.zip,-0.0374180255490834,0.0112178835151492,2,0.2997989164456066,0,1.0,258.0,300.0,0.970873786407767,248.0,290.0,0.932475884244373,0.5820719602996922,,,
7,10000,0.0003,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5779467680608364,0.5588235294117647,0.7149646785577748,0.24115755627009647,0.5256410256410257,0.5057471264367817,0.04984503602409163,-0.3156214715343295,-0.06956741532597377,0.5996133785655027,37.234397172927856,0.10726407262198212,33.144598440192475,0.0004329281676025686,0.0005799529987070885,-1.0525763088487825e-05,0.0005825242718446601,-0.0007771573307685205,0.0077715733076852075,0.0413898505372053,12.87224351707085,4.977052588075202e-05,4.226013581563696e-05,-0.0007078095286809469,0.0003215434083601286,-0.0004317605024081697,0.004317605024081696,0.14123540767003706,1.9744534407806003,2.5899942469087995,-0.04211188588466619,0.013189019106184086,0.20167921780455178,0.16433785035988216,-0.057018670532365534,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-102234Z_hybrid-stage-a_seed7.zip,-0.0019594970667743405,0.07326267328950845,2,37.38850878205755,1,1.0,263.0,306.0,0.9902912621359223,78.0,87.0,0.2797427652733119,0.5400413499119147,same_bar,0.0,0.0
7,10000,0.0003,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5779467680608364,0.5588235294117647,0.7149646785577748,0.24115755627009647,0.5256410256410257,0.5057471264367817,0.04984503602409163,-0.3156214715343295,-0.06956741532597377,0.5996133785655027,35.729641914367676,0.10726407262198212,33.144598440192475,0.0004329281676025686,0.0005799529987070885,-1.0525763088487825e-05,0.0005825242718446601,-0.0007771573307685205,0.0077715733076852075,0.0413898505372053,12.87224351707085,4.977052588075202e-05,4.226013581563696e-05,-0.0007078095286809469,0.0003215434083601286,-0.0004317605024081697,0.004317605024081696,0.14123540767003706,1.9744534407806003,2.5899942469087995,-0.04211188588466619,0.013189019106184086,0.20167921780455178,0.16433785035988216,-0.057018670532365534,0.4568568792043666,1.8417693046949546,2.4848237072969352,-0.13557738905659378,0.08275643443215785,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-102310Z_hybrid-stage-a_seed7.zip,-0.0019594970667743405,0.07326267328950845,2,37.38850878205755,1,1.0,263.0,306.0,0.9902912621359223,78.0,87.0,0.2797427652733119,0.5400413499119147,same_bar,0.0,0.0
7,10000,0.0003,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.3,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5779467680608364,0.5588235294117647,0.7149646785577748,0.2411575562700964,0.5256410256410257,0.5057471264367817,0.0498450360240916,-0.3156214715343295,-0.0695674153259737,0.5996133785655027,46.45619440078735,0.1072640726219821,33.144598440192475,0.0004329281676025,0.000579952998707,-1.0525763088487823e-05,0.0005825242718446,-0.0007771573307685,0.0077715733076852,0.0413898505372053,12.87224351707085,4.977052588075202e-05,4.226013581563696e-05,-0.0007078095286809,0.0003215434083601,-0.0004317605024081,0.0043176050240816,0.141235407670037,1.9744534407806005,2.5899942469087995,-0.0421118858846661,0.013189019106184,0.2016792178045517,0.1643378503598821,-0.0570186705323655,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-084644Z_hybrid-stage-a_seed7.zip,-0.0019594970667743,0.0732626732895084,2,37.38850878205755,1,1.0,263.0,306.0,0.9902912621359224,78.0,87.0,0.2797427652733119,0.5400413499119147,,,
7,10000,0.0003,0.99,0.03,1,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5779467680608364,0.5588235294117647,0.7149646785577748,0.2411575562700964,0.5256410256410257,0.5057471264367817,0.0498450360240916,-0.3156214715343295,-0.0695674153259737,0.5996133785655027,36.40358352661133,0.1072640726219821,33.144598440192475,0.0004329281676025,0.000579952998707,-1.0525763088487823e-05,0.0005825242718446,-0.0007771573307685,0.0077715733076852,0.0413898505372053,12.87224351707085,4.977052588075202e-05,4.226013581563696e-05,-0.0007078095286809,0.0003215434083601,-0.0004317605024081,0.0043176050240816,0.141235407670037,1.9744534407806005,2.5899942469087995,-0.0421118858846661,0.013189019106184,0.2016792178045517,0.1643378503598821,-0.0570186705323655,0.4568568792043666,1.8417693046949544,2.4848237072969352,-0.1355773890565937,0.0827564344321578,0.3976988806903395,0.5367961186734007,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-084722Z_hybrid-stage-a_seed7.zip,-0.0019594970667743,0.0732626732895084,2,37.38850878205755,1,1.0,263.0,306.0,0.9902912621359224,78.0,87.0,0.2797427652733119,0.5400413499119147,,,
13,20000,0.0003,0.99,0.02,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5714285714285714,0.5533980582524272,0.6315304546304883,0.4437299035369775,0.5168539325842697,0.5112540192926045,-0.0305682226983359,-0.0293035372049572,-0.1508298379016643,0.5780397941161115,52.37130641937256,0.1043935884028518,32.257618816481234,0.0010964292528064,0.0013775105475983,0.0,0.0029773462783171,-0.0021667896327033,0.0216678963270332,0.0366797392549036,11.407398908275043,-1.2889755664818708e-05,4.676083314405318e-05,0.0,0.000128617363344,-0.0045673924068998,0.0456739240689988,0.3844885332457104,1.8252272586973315,2.504871498356321,-0.1085044935719135,-0.0218272749218144,-0.0138568133409694,-0.0205970781155637,-0.1801978988769863,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-024306Z_run_seed13.zip,-0.0289223928016748,0.0399351343935919,3,1.3807686890719284,1,,,,,,,,,,,
13,20000,0.0003,0.99,0.05,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5714285714285714,0.5533980582524272,0.6315304546304883,0.4437299035369775,0.5168539325842697,0.5112540192926045,-0.0305682226983359,-0.2669050507196473,-0.1538974528822253,0.5780397941161115,53.18830680847168,0.102575986687592,31.69597988646594,0.0004528059309255,0.0007277261738575,0.0,0.0036893203883495,-0.0010820432822939,0.0108204328229395,0.0365519285105449,11.367649766779492,-6.481216801124195e-05,-1.5723183346892507e-05,0.0,0.002700964630225,-0.0032097464137452,0.0320974641374522,0.1468870197310203,1.5206118625651197,2.107574617254333,-0.0553977890374076,-0.0248948899023754,-0.1636688690792661,-0.2276461639449641,-0.1189501632368367,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-024400Z_run_seed13.zip,-0.03106712056967,0.0008641164609387,3,0.0278145011540707,0,,,,,,,,,,,
21,40000,0.0003,0.99,0.02,0,0.002,1,0.001,0.05,sharpe,100,1e-06,1.0,0.35,0.1,0.1,0.02,1.0,1,0.4919093851132686,0.5714285714285714,0.5533980582524272,0.6315304546304883,0.4405144694533762,0.5150375939849624,0.5096774193548387,-0.0402741694446663,-0.0141990325770575,-0.1999825898599447,0.5780397941161115,77.6532998085022,0.0999856545648899,30.895567260550983,0.0011313304720047,0.0012508766831686,0.0,0.0003883495145631,-0.0019748489526025,0.0197484895260252,0.0352143376860822,10.951659020371572,-0.0001865909949464,-4.1159622731664e-05,-1.0382459780213825e-06,0.0014147909967845,-0.0040748935883599,0.0407489358835996,0.3995930378736101,1.888158396261024,2.6252589895460985,-0.0995970952213078,-0.0709800268800948,-0.2851755265683152,-0.4046576710331652,-0.1796971714632399,0.4137920704506677,1.7024106961553558,2.302448782787176,-0.1355773890565939,0.1290025629798499,0.5459450874590821,0.7404124446942003,-0.2288330692157109,D:\code\agentic-development\reinforcement-learning-stocks\data\experiment_snapshots\model_20260402-024954Z_run_seed21.zip,-0.0120168132133085,0.0408270346887846,3,3.397492659998164,1,,,,,,,,,,,
