seed,timesteps,learning_rate,gamma,ent_coef,include_news,threshold,horizon,transaction_cost_rate,trade_penalty,reward_return_scale,reward_direction_scale,reward_hold_penalty_scale,reward_drawdown_penalty_scale,reward_action_bonus_scale,reward_clip,reward_ignore_transaction_cost,val_overall_accuracy,val_actionable_accuracy,val_trade_win_rate,val_cumulative_signal_return,test_overall_accuracy,test_actionable_accuracy,test_trade_win_rate,test_cumulative_signal_return,ranking_score,val_reward_total_mean,val_reward_total_sum,val_reward_portfolio_return_mean,val_reward_direction_mean,val_reward_hold_penalty_mean,val_reward_action_bonus_mean,val_reward_drawdown_penalty_mean,val_reward_drawdown_mean,test_reward_total_mean,test_reward_total_sum,test_reward_portfolio_return_mean,test_reward_direction_mean,test_reward_hold_penalty_mean,test_reward_action_bonus_mean,test_reward_drawdown_penalty_mean,test_reward_drawdown_mean
55,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.47896440129449835,0.5584905660377358,0.5533980582524272,0.4253135384940665,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.014027496421334273,0.5303274081934094,0.00922433978920063,2.8503209948629946,0.0011010592080280184,2.208497939923613e-05,0.0,0.011585760517799353,-0.0034845649160259785,0.03484564916025978,-0.006182094773838945,-1.916449379890073,0.00011476758859790575,0.00012973227679582752,0.0,0.0003225806451612903,-0.00674917528439397,0.0674917528439397
89,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.47572815533980584,0.5547169811320755,0.5372168284789643,0.2883919133063144,0.44516129032258067,0.5168539325842697,0.5096774193548387,-0.014027496421334273,0.49620192177098993,-0.000368456926655444,-0.11385319033653221,0.0009111426053465887,0.0006804910340262506,0.0,0.0026537216828478962,-0.004613812248876179,0.046138122488761785,-0.006182094773838945,-1.916449379890073,0.00011476758859790575,0.00012973227679582752,0.0,0.0003225806451612903,-0.00674917528439397,0.0674917528439397
99,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.45307443365695793,0.5283018867924528,0.5307443365695793,0.2320408516045951,0.44193548387096776,0.5131086142322098,0.4838709677419355,0.38582510929959457,0.46978241468801923,0.016446041476484475,5.081826816233702,0.000649791310692802,-0.0003112882667968772,0.0,0.02,-0.003892461567411452,0.03892461567411451,0.010272500099279047,3.1844750307765044,0.001138853877582254,-0.00048383195697621734,0.0,0.02,-0.010382521821326991,0.10382521821326988
1,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.45307443365695793,0.5283018867924528,0.5307443365695793,0.2320408516045951,0.44193548387096776,0.5131086142322098,0.4838709677419355,0.38582510929959457,0.46978241468801923,0.016446041476484475,5.081826816233702,0.000649791310692802,-0.0003112882667968772,0.0,0.02,-0.003892461567411452,0.03892461567411451,0.010272500099279047,3.1844750307765044,0.001138853877582254,-0.00048383195697621734,0.0,0.02,-0.010382521821326991,0.10382521821326988
55,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
13,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
13,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
13,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
1,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
34,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
55,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
1,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
55,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
233,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
77,20000,0.0003,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
233,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
233,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
233,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
233,20000,0.0001,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
233,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
55,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
55,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.36245954692556637,0.4226415094339623,0.4401294498381877,-0.4508162087878642,0.4161290322580645,0.48314606741573035,0.4870967741935484,-0.10062752837551303,0.2531963479108646,-0.03504903617796027,-10.830152178989724,-0.003295291923752771,-0.0007344833093279375,0.0,6.472491909385113e-05,-0.03108398586397342,0.3108398586397341,-0.019646374913218044,-6.090376223097594,0.00010552813928134585,-7.154805854039169e-05,0.0,6.451612903225807e-05,-0.019744871122991257,0.19744871122991253
1,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
7,20000,0.0001,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
7,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
7,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
3,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
7,20000,0.0001,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
7,20000,0.0001,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
7,20000,0.0001,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
34,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
1,20000,0.0001,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
1,20000,0.0003,0.99,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
13,20000,0.0001,0.99,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
77,20000,0.0003,0.995,0.0,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
13,20000,0.0003,0.995,0.01,1,0.002,1,0.001,0.05,1.0,0.4,0.1,0.1,0.02,1.0,1,0.1423948220064725,0.0,0.0,0.0,0.13870967741935483,0.0,0.0,0.0,0.0,-0.001074480685509159,-0.33201453182233015,0.0,0.0,-0.001074480685509159,0.0,0.0,0.0,-0.001213667340939536,-0.37623687569125613,0.0,0.0,-0.001213667340939536,0.0,0.0,0.0
