Date,LogReturn,VolLogDiff,RelRange,RelOpen,RelMACD,RSI_Centered,RawClose,OrigOpen,OrigHigh,OrigLow,OrigClose,NewsCount,SentimentStd,SentimentMin,SentimentMax,SentimentConfidenceMean,SentimentGeminiShare,SentimentOllamaShare,SentimentMean
2021-08-17,-0.016534768381902792,-0.3209249905481733,0.00011137319504550303,-1.0000488846292062,0.009899719886784925,-0.1409402678458632,191.69154902866907,-0.009527001879722916,0.011635417760226157,-0.00971388251831841,-0.016731401805841033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-18,-0.0037986229795052145,-0.027617721423951653,0.00012106449918967142,-1.000003896182735,0.008217353783537861,-0.13709991214498884,190.9647663661412,-0.0007468653037890428,0.018006190895671553,-0.005112862907317939,-0.007119902630907417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-19,0.000891399083601522,0.246963606666591,0.00016379586985978514,-1.000021823034686,0.006841136310676318,0.01265566831355514,191.13506807599748,-0.004167430720209372,0.013128342090677845,-0.018178792645539406,0.005278930109574175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,0.014079496175137218,-0.23284812024133875,0.00011378981517569992,-0.9999666562368412,0.0067263984308873325,0.1524358564444354,193.845187323434,0.006373162441269857,0.00454932200480207,-0.017508286033430416,0.017988983004636312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-23,0.01573506848515472,-0.015635387849411375,0.00013224995020221671,-0.9999852000708149,0.007776598916849014,0.2563763504544346,196.9194782802037,0.002868895045262062,0.004669818896137918,-0.021372772300265512,0.022147511002545972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-24,0.0027677761783070484,-0.3605121368335577,7.390042462222228e-05,-0.9999959425708156,0.008789792921556672,0.2406761737064717,197.46526227678572,0.0007989868381700667,0.007264410848907689,-0.007328355881485267,0.0021711945763138096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-25,0.0020386761493657916,0.38605402425960855,8.217158654910815e-05,-0.9999954800686641,0.009643392949883603,0.1871946726939484,197.8682406289237,0.0008925294267149482,0.007933295763629175,-0.008325851496530185,0.0034757544345145807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-26,-0.008002010059306227,-0.03265744482321235,7.696688090723924e-05,-1.0000075742023937,0.009657477980536391,0.1563118688213568,196.2912150791713,-0.0014986941018142938,0.011447139048906754,-0.003660783525229107,-0.006588747931012352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,0.013258993376138914,0.2488972303385528,9.151051449494666e-05,-0.999986417549614,0.010423372747326345,0.25426791421759887,198.91116959708077,0.0026661156899935945,0.0028978275344443256,-0.015304635934176128,0.014468956763069838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-30,0.019195443188359494,-0.10906240333184067,0.00011027449859831907,-0.9999822197376144,0.012311747826260124,0.4291163574135692,202.76623916625977,0.003536692786862464,0.005547730976169308,-0.01681221438055683,0.01705715817017747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
